transaction_id,date,time,payment_app,transaction_type,category,amount_inr,sender_bank,receiver_bank,device_type,network_type,city,status,failure_reason,retry_attempted,response_time_ms
UPI2025002148,2025-09-03,11:08:58,PhonePe,P2M,Peer Transfer,3219.08,IDBI Bank,HDFC Bank,Android,4G,Gurugram,SUCCESS,N/A,N/A,1110
UPI2025002149,2025-05-28,11:27:12,PhonePe,P2M,Food Delivery,138.62,Axis Bank,Union Bank of India,Android,5G,Ahmedabad,SUCCESS,N/A,N/A,1599
UPI2025002150,2025-02-13,17:24:07,Paytm,P2P,Peer Transfer,2040.38,Punjab National Bank,ICICI Bank,Android,4G,Delhi,FAILED,Incorrect UPI PIN,No,5064
UPI2025002151,2025-03-26,11:26:38,Paytm,P2P,Peer Transfer,1930.73,Yes Bank,ICICI Bank,Android,4G,Lucknow,SUCCESS,N/A,N/A,821
UPI2025002152,2025-05-06,09:41:31,Paytm,P2P,Peer Transfer,335.53,HDFC Bank,SBI,Android,5G,Mumbai,SUCCESS,N/A,N/A,1688
UPI2025002153,2025-07-01,16:38:45,PhonePe,P2M,Medical/Pharmacy,278.76,Union Bank of India,Union Bank of India,Android,5G,Gurugram,SUCCESS,N/A,N/A,1470
UPI2025002154,2025-08-21,09:03:01,PhonePe,P2M,Medical/Pharmacy,25919.19,IndusInd Bank,Yes Bank,Android,4G,Jaipur,FAILED,Bank Server Down,Yes,4853
UPI2025002155,2025-12-11,08:11:28,Paytm,P2P,Peer Transfer,472.97,HDFC Bank,Canara Bank,Android,WiFi,Lucknow,SUCCESS,N/A,N/A,2228
UPI2025002156,2025-01-11,10:55:00,PhonePe,P2P,Peer Transfer,305.43,Yes Bank,SBI,iOS,5G,Hyderabad,FAILED,Incorrect UPI PIN,No,4193
UPI2025002157,2025-05-27,14:26:55,Google Pay,P2P,Peer Transfer,473.14,SBI,IDBI Bank,Android,4G,Ludhiana,FAILED,Transaction Timeout,No,4101
UPI2025002158,2025-06-08,15:03:43,Google Pay,P2P,Peer Transfer,444.42,HDFC Bank,Canara Bank,Android,5G,Amritsar,FAILED,Invalid VPA / Beneficiary Not Found,Yes,4869
UPI2025002159,2025-12-04,18:10:08,Google Pay,P2P,Peer Transfer,163.2,Union Bank of India,ICICI Bank,Android,4G,Bhopal,SUCCESS,N/A,N/A,753
UPI2025002160,2025-05-07,20:33:12,PhonePe,P2M,Grocery,21340.79,IndusInd Bank,IndusInd Bank,Android,4G,Bhopal,SUCCESS,N/A,N/A,1478
UPI2025002161,2025-08-24,19:14:23,Amazon Pay,P2P,Peer Transfer,1152.04,HDFC Bank,IDBI Bank,Android,5G,Kolkata,FAILED,Duplicate Transaction Blocked,No,5834
UPI2025002162,2025-12-27,08:49:41,PhonePe,P2M,Travel,9974.36,ICICI Bank,SBI,Android,5G,Lucknow,SUCCESS,N/A,N/A,409
UPI2025002163,2025-08-05,22:38:48,PhonePe,P2P,Peer Transfer,378.06,Axis Bank,SBI,Android,WiFi,Ludhiana,SUCCESS,N/A,N/A,1206
UPI2025002164,2025-02-09,16:58:55,Paytm,P2P,Peer Transfer,23885.25,Bank of Baroda,Axis Bank,Android,WiFi,Chandigarh,SUCCESS,N/A,N/A,2995
UPI2025002165,2025-07-18,18:06:59,Paytm,P2M,Entertainment,181.25,Punjab National Bank,Canara Bank,Android,WiFi,Chandigarh,SUCCESS,N/A,N/A,1523
UPI2025002166,2025-03-10,06:32:43,PhonePe,P2P,Peer Transfer,459.59,IndusInd Bank,Axis Bank,Android,4G,Bhopal,SUCCESS,N/A,N/A,3032
UPI2025002167,2025-01-10,17:14:29,PhonePe,P2P,Peer Transfer,1397.08,HDFC Bank,Yes Bank,Android,5G,Chennai,SUCCESS,N/A,N/A,3240
UPI2025002168,2025-12-23,20:52:46,PhonePe,P2P,Peer Transfer,2666.46,IndusInd Bank,SBI,Android,4G,Lucknow,SUCCESS,N/A,N/A,2602
UPI2025002169,2025-11-01,12:36:19,Paytm,P2M,Recharge/Bill Payment,495.05,SBI,Union Bank of India,Android,5G,Patiala,SUCCESS,N/A,N/A,2850
UPI2025002170,2025-06-16,15:03:44,Google Pay,P2M,Education Fee,1642.48,ICICI Bank,Union Bank of India,Android,4G,Delhi,SUCCESS,N/A,N/A,3229
UPI2025002171,2025-06-13,13:14:28,Paytm,P2M,Food Delivery,168.18,Bank of Baroda,Canara Bank,Android,4G,Patiala,FAILED,Incorrect UPI PIN,No,4094
UPI2025002172,2025-01-27,11:57:35,Google Pay,P2M,Education Fee,421.39,Bank of Baroda,Axis Bank,Android,5G,Jaipur,SUCCESS,N/A,N/A,2682
UPI2025002173,2025-03-04,16:54:25,Google Pay,P2M,Entertainment,257.93,Punjab National Bank,Canara Bank,iOS,4G,Ludhiana,SUCCESS,N/A,N/A,269
UPI2025002174,2025-09-20,09:47:09,Amazon Pay,P2P,Peer Transfer,463.52,ICICI Bank,Axis Bank,Android,4G,Mumbai,SUCCESS,N/A,N/A,1138
UPI2025002175,2025-02-18,11:46:21,PhonePe,P2P,Peer Transfer,355.0,Kotak Mahindra Bank,IndusInd Bank,Android,4G,Ahmedabad,SUCCESS,N/A,N/A,1407
UPI2025002176,2025-08-16,21:24:11,BHIM,P2P,Peer Transfer,59.1,IndusInd Bank,Kotak Mahindra Bank,Android,4G,Delhi,SUCCESS,N/A,N/A,2764
UPI2025002177,2025-10-24,09:42:09,Paytm,P2M,Medical/Pharmacy,104.47,Bank of Baroda,Yes Bank,Android,4G,Mumbai,SUCCESS,N/A,N/A,1829
UPI2025002178,2025-07-28,21:08:33,PhonePe,P2P,Peer Transfer,4686.91,SBI,Punjab National Bank,iOS,5G,Jaipur,FAILED,NPCI Server Error,No,7193
UPI2025002179,2025-02-05,13:06:31,Google Pay,P2P,Peer Transfer,155.17,ICICI Bank,IndusInd Bank,Android,4G,Patiala,SUCCESS,N/A,N/A,2950
UPI2025002180,2025-12-27,18:57:07,PhonePe,P2P,Peer Transfer,2365.79,Axis Bank,IndusInd Bank,Android,5G,Noida,SUCCESS,N/A,N/A,1745
UPI2025002181,2025-11-20,00:14:08,BHIM,P2P,Peer Transfer,95.4,SBI,Axis Bank,Android,4G,Delhi,SUCCESS,N/A,N/A,229
UPI2025002182,2025-10-31,21:22:00,Google Pay,P2P,Peer Transfer,453.49,SBI,Kotak Mahindra Bank,Android,4G,Pune,SUCCESS,N/A,N/A,1178
UPI2025002183,2025-03-24,12:14:31,PhonePe,P2P,Peer Transfer,317.3,HDFC Bank,IndusInd Bank,Android,4G,Kolkata,SUCCESS,N/A,N/A,2160
UPI2025002184,2025-05-27,08:53:21,PhonePe,P2P,Peer Transfer,114.06,IDBI Bank,Yes Bank,Android,5G,Lucknow,SUCCESS,N/A,N/A,1090
UPI2025002185,2025-08-21,11:46:28,PhonePe,P2P,Peer Transfer,499.29,IndusInd Bank,ICICI Bank,Android,WiFi,Jalandhar,FAILED,Incorrect UPI PIN,No,7483
UPI2025002186,2025-09-10,16:29:58,Paytm,P2P,Peer Transfer,164.09,HDFC Bank,Punjab National Bank,Android,5G,Pune,SUCCESS,N/A,N/A,2452
UPI2025002187,2025-10-31,18:39:18,WhatsApp Pay,P2M,Rent,283.24,Bank of Baroda,Axis Bank,iOS,WiFi,Chennai,SUCCESS,N/A,N/A,840
UPI2025002188,2025-06-16,22:45:27,PhonePe,P2M,Utility Bill,382.94,Bank of Baroda,ICICI Bank,iOS,4G,Chandigarh,FAILED,Transaction Timeout,No,1132
UPI2025002189,2025-11-15,17:20:30,PhonePe,P2P,Peer Transfer,213.69,Kotak Mahindra Bank,Yes Bank,Android,4G,Chandigarh,SUCCESS,N/A,N/A,1681
UPI2025002190,2025-09-20,07:30:40,PhonePe,P2P,Peer Transfer,4997.01,Canara Bank,SBI,iOS,5G,Jalandhar,SUCCESS,N/A,N/A,1280
UPI2025002191,2025-02-22,08:43:31,Google Pay,P2P,Peer Transfer,2034.12,Bank of Baroda,IndusInd Bank,iOS,4G,Gurugram,SUCCESS,N/A,N/A,663
UPI2025002192,2025-09-09,14:26:14,Amazon Pay,P2P,Peer Transfer,30.6,HDFC Bank,HDFC Bank,Android,4G,Ludhiana,FAILED,Technical Decline by Issuer,Yes,2040
UPI2025002193,2025-11-19,11:58:15,PhonePe,P2M,Recharge/Bill Payment,372.62,Union Bank of India,IndusInd Bank,iOS,5G,Mumbai,FAILED,Incorrect UPI PIN,Yes,6017
UPI2025002194,2025-09-13,16:54:24,PhonePe,P2M,Education Fee,346.07,Axis Bank,ICICI Bank,Android,4G,Bhopal,FAILED,Daily Transaction Limit Exceeded,Yes,5396
UPI2025002195,2025-08-10,06:21:57,Google Pay,P2P,Peer Transfer,3904.15,Union Bank of India,ICICI Bank,Android,4G,Ludhiana,SUCCESS,N/A,N/A,3463
UPI2025002196,2025-11-09,12:44:27,PhonePe,P2P,Peer Transfer,485.99,ICICI Bank,Kotak Mahindra Bank,Android,4G,Lucknow,FAILED,Insufficient Balance,Yes,5580
UPI2025002197,2025-04-19,11:22:14,WhatsApp Pay,P2M,Medical/Pharmacy,202.55,Axis Bank,Canara Bank,Android,4G,Jaipur,SUCCESS,N/A,N/A,3251
UPI2025002198,2025-06-09,10:28:32,Google Pay,P2P,Peer Transfer,418.05,Kotak Mahindra Bank,ICICI Bank,Android,5G,Lucknow,SUCCESS,N/A,N/A,2456
UPI2025002199,2025-01-09,11:40:08,Google Pay,P2P,Peer Transfer,27914.52,Kotak Mahindra Bank,IndusInd Bank,Android,4G,Bhopal,SUCCESS,N/A,N/A,2344
UPI2025002200,2025-11-30,07:52:43,Google Pay,P2M,Travel,3758.61,Kotak Mahindra Bank,ICICI Bank,Android,4G,Pune,SUCCESS,N/A,N/A,1857
UPI2025002201,2025-09-30,02:28:37,Paytm,P2M,Recharge/Bill Payment,3041.66,Punjab National Bank,Yes Bank,Android,5G,Ahmedabad,SUCCESS,N/A,N/A,429
UPI2025002202,2025-10-31,17:57:00,Google Pay,P2M,Entertainment,436.19,Axis Bank,Punjab National Bank,Android,WiFi,Ludhiana,SUCCESS,N/A,N/A,1321
UPI2025002203,2025-05-14,22:46:36,PhonePe,P2P,Peer Transfer,2729.57,ICICI Bank,Bank of Baroda,Android,5G,Delhi,SUCCESS,N/A,N/A,1413
UPI2025002204,2025-03-21,10:39:33,Google Pay,P2M,Recharge/Bill Payment,52.65,Punjab National Bank,Canara Bank,Android,4G,Chandigarh,SUCCESS,N/A,N/A,265
UPI2025002205,2025-12-26,15:45:17,Google Pay,P2P,Peer Transfer,4628.42,IDBI Bank,Kotak Mahindra Bank,Android,4G,Jaipur,FAILED,Transaction Timeout,No,3909
UPI2025002206,2025-11-26,19:51:33,PhonePe,P2P,Peer Transfer,3717.98,SBI,HDFC Bank,Android,WiFi,Chandigarh,FAILED,PIN Retry Limit Exceeded,Yes,3574
UPI2025002207,2025-12-11,18:33:18,PhonePe,P2P,Peer Transfer,700.5,Punjab National Bank,ICICI Bank,Android,WiFi,Bhopal,FAILED,Payer Account Frozen/Inactive,Yes,6377
UPI2025002208,2025-11-26,13:36:24,Google Pay,P2M,Rent,1824.45,Union Bank of India,ICICI Bank,Android,4G,Mumbai,SUCCESS,N/A,N/A,1742
UPI2025002209,2025-05-29,00:21:40,Paytm,P2M,Peer Transfer,1088.31,IndusInd Bank,Punjab National Bank,Android,5G,Lucknow,SUCCESS,N/A,N/A,2794
UPI2025002210,2025-04-19,15:53:03,Google Pay,P2P,Peer Transfer,4125.37,Axis Bank,ICICI Bank,Android,WiFi,Jalandhar,SUCCESS,N/A,N/A,1460
UPI2025002211,2025-11-17,17:56:55,Google Pay,P2P,Peer Transfer,182.21,HDFC Bank,Bank of Baroda,Android,4G,Gurugram,SUCCESS,N/A,N/A,1605
UPI2025002212,2025-12-14,17:03:34,Amazon Pay,P2M,Peer Transfer,4864.19,Axis Bank,Union Bank of India,Android,5G,Delhi,SUCCESS,N/A,N/A,2100
UPI2025002213,2025-09-05,06:18:03,Google Pay,P2P,Peer Transfer,167.47,HDFC Bank,Bank of Baroda,iOS,4G,Jalandhar,SUCCESS,N/A,N/A,261
UPI2025002214,2025-03-16,14:41:06,Google Pay,P2P,Peer Transfer,41.94,Yes Bank,Axis Bank,Android,4G,Delhi,FAILED,Transaction Timeout,Yes,5283
UPI2025002215,2025-12-25,12:59:20,PhonePe,P2P,Peer Transfer,382.67,Canara Bank,HDFC Bank,Android,5G,Delhi,FAILED,Technical Decline by Issuer,Yes,5736
UPI2025002216,2025-12-12,13:58:42,Google Pay,P2M,Utility Bill,2214.99,IndusInd Bank,Union Bank of India,Android,5G,Bengaluru,SUCCESS,N/A,N/A,2111
UPI2025002217,2025-02-11,12:59:24,PhonePe,P2P,Peer Transfer,2302.96,Union Bank of India,Kotak Mahindra Bank,Android,5G,Jaipur,SUCCESS,N/A,N/A,3297
UPI2025002218,2025-08-13,18:33:12,Paytm,P2P,Peer Transfer,142.09,ICICI Bank,Kotak Mahindra Bank,iOS,5G,Ludhiana,SUCCESS,N/A,N/A,1371
UPI2025002219,2025-07-28,09:12:16,PhonePe,P2M,Travel,18.1,Union Bank of India,HDFC Bank,Android,5G,Bhopal,SUCCESS,N/A,N/A,2022
UPI2025002220,2025-05-22,21:15:37,Paytm,P2P,Peer Transfer,475.64,Union Bank of India,ICICI Bank,Android,5G,Bengaluru,SUCCESS,N/A,N/A,2597
UPI2025002221,2025-10-29,17:21:35,Google Pay,P2P,Peer Transfer,4993.75,Yes Bank,Bank of Baroda,Android,4G,Bhopal,SUCCESS,N/A,N/A,1244
UPI2025002222,2025-12-04,09:52:55,Paytm,P2M,Medical/Pharmacy,291.39,SBI,ICICI Bank,Android,WiFi,Chennai,FAILED,Invalid VPA / Beneficiary Not Found,Yes,6904
UPI2025002223,2025-08-06,19:14:16,Google Pay,P2M,Rent,15483.75,Yes Bank,Bank of Baroda,Android,4G,Gurugram,SUCCESS,N/A,N/A,2645
UPI2025002224,2025-04-27,13:15:00,BHIM,P2M,Grocery,271.71,Canara Bank,Axis Bank,Android,5G,Noida,FAILED,Invalid VPA / Beneficiary Not Found,Yes,1440
UPI2025002225,2025-06-27,18:14:35,BHIM,P2M,Entertainment,256.24,ICICI Bank,Canara Bank,Android,5G,Bengaluru,FAILED,Invalid VPA / Beneficiary Not Found,Yes,4637
UPI2025002226,2025-05-04,08:46:30,Paytm,P2P,Peer Transfer,171.13,Kotak Mahindra Bank,Axis Bank,Android,4G,Mumbai,FAILED,Insufficient Balance,Yes,4234
UPI2025002227,2025-11-30,11:12:18,Paytm,P2M,Grocery,388.35,Canara Bank,Axis Bank,Android,5G,Chennai,SUCCESS,N/A,N/A,2503
UPI2025002228,2025-02-06,18:53:59,Paytm,P2M,Peer Transfer,451.68,Kotak Mahindra Bank,HDFC Bank,Android,4G,Lucknow,SUCCESS,N/A,N/A,1741
UPI2025002229,2025-06-18,12:25:25,Paytm,P2P,Peer Transfer,2055.11,Kotak Mahindra Bank,Punjab National Bank,Android,5G,Gurugram,SUCCESS,N/A,N/A,2996
UPI2025002230,2025-03-17,11:17:01,Google Pay,P2P,Peer Transfer,429.57,IDBI Bank,Bank of Baroda,iOS,WiFi,Chandigarh,SUCCESS,N/A,N/A,291
UPI2025002231,2025-05-28,17:23:12,Paytm,P2M,Recharge/Bill Payment,2312.39,IndusInd Bank,Axis Bank,Android,4G,Mumbai,SUCCESS,N/A,N/A,1047
UPI2025002232,2025-04-05,23:45:00,PhonePe,P2P,Peer Transfer,69.33,Bank of Baroda,IDBI Bank,Android,4G,Bengaluru,SUCCESS,N/A,N/A,813
UPI2025002233,2025-11-03,16:07:05,Amazon Pay,P2M,Food Delivery,2347.22,Bank of Baroda,SBI,Android,4G,Chandigarh,SUCCESS,N/A,N/A,960
UPI2025002234,2025-01-12,14:08:25,PhonePe,P2P,Peer Transfer,2638.52,IndusInd Bank,IDBI Bank,Android,5G,Kolkata,SUCCESS,N/A,N/A,2406
UPI2025002235,2025-12-02,15:54:13,Google Pay,P2P,Peer Transfer,315.48,Punjab National Bank,Union Bank of India,Android,5G,Mumbai,SUCCESS,N/A,N/A,1213
UPI2025002236,2025-02-11,11:25:30,PhonePe,P2P,Peer Transfer,160.66,Punjab National Bank,Kotak Mahindra Bank,iOS,5G,Patiala,SUCCESS,N/A,N/A,200
UPI2025002237,2025-05-31,19:43:53,Google Pay,P2M,Food Delivery,12.74,ICICI Bank,SBI,iOS,WiFi,Chandigarh,SUCCESS,N/A,N/A,2829
UPI2025002238,2025-06-08,13:09:49,PhonePe,P2P,Peer Transfer,371.01,Punjab National Bank,Kotak Mahindra Bank,Android,WiFi,Amritsar,SUCCESS,N/A,N/A,1895
UPI2025002239,2025-07-13,17:18:00,Google Pay,P2M,Utility Bill,407.0,SBI,IDBI Bank,Android,4G,Jaipur,SUCCESS,N/A,N/A,1194
UPI2025002240,2025-02-03,11:47:24,Paytm,P2M,Education Fee,1619.11,Bank of Baroda,HDFC Bank,Android,4G,Chandigarh,SUCCESS,N/A,N/A,2102
UPI2025002241,2025-02-14,12:41:12,Paytm,P2M,E-commerce,135.92,Yes Bank,IDBI Bank,Android,4G,Jalandhar,SUCCESS,N/A,N/A,1116
UPI2025002242,2025-10-04,18:57:12,BHIM,P2P,Peer Transfer,493.53,HDFC Bank,SBI,Android,4G,Pune,FAILED,Bank Server Down,Yes,3079
UPI2025002243,2025-01-02,19:19:54,BHIM,P2P,Peer Transfer,430.4,SBI,ICICI Bank,iOS,4G,Hyderabad,FAILED,Transaction Timeout,No,6490
UPI2025002244,2025-10-21,09:43:03,Paytm,P2M,Rent,336.6,Axis Bank,SBI,Android,4G,Patiala,FAILED,Invalid VPA / Beneficiary Not Found,Yes,6374
UPI2025002245,2025-07-27,20:01:32,Paytm,P2M,Utility Bill,220.63,HDFC Bank,ICICI Bank,Android,5G,Lucknow,SUCCESS,N/A,N/A,2770
UPI2025002246,2025-12-03,18:19:49,PhonePe,P2M,Grocery,120.27,IDBI Bank,Punjab National Bank,iOS,WiFi,Pune,FAILED,Network Connectivity Issue,No,4327
UPI2025002247,2025-01-15,22:43:35,WhatsApp Pay,P2P,Peer Transfer,21805.89,Yes Bank,IDBI Bank,iOS,4G,Jalandhar,SUCCESS,N/A,N/A,1395
UPI2025002248,2025-08-29,14:08:06,PhonePe,P2P,Peer Transfer,127.86,HDFC Bank,IDBI Bank,Android,5G,Noida,SUCCESS,N/A,N/A,1434
UPI2025002249,2025-10-12,19:41:01,Paytm,P2M,Travel,1892.99,HDFC Bank,Kotak Mahindra Bank,Android,WiFi,Gurugram,SUCCESS,N/A,N/A,3069
UPI2025002250,2025-06-04,20:08:42,PhonePe,P2M,Travel,20287.15,Axis Bank,Kotak Mahindra Bank,Android,WiFi,Lucknow,FAILED,Invalid VPA / Beneficiary Not Found,Yes,3880
UPI2025002251,2025-10-29,18:10:29,Amazon Pay,P2P,Peer Transfer,689.68,ICICI Bank,IndusInd Bank,Android,4G,Gurugram,SUCCESS,N/A,N/A,1829
UPI2025002252,2025-07-19,01:44:44,Google Pay,P2P,Peer Transfer,950.29,Yes Bank,Kotak Mahindra Bank,Android,WiFi,Amritsar,FAILED,Technical Decline by Issuer,No,4542
UPI2025002253,2025-12-13,17:38:00,PhonePe,P2P,Peer Transfer,55.73,IndusInd Bank,IndusInd Bank,Android,5G,Chandigarh,SUCCESS,N/A,N/A,2097
UPI2025002254,2025-08-30,14:29:09,PhonePe,P2P,Peer Transfer,783.65,IndusInd Bank,Canara Bank,Android,WiFi,Bhopal,SUCCESS,N/A,N/A,2474
UPI2025002255,2025-10-16,15:20:01,Amazon Pay,P2P,Peer Transfer,4880.87,IDBI Bank,Punjab National Bank,Android,WiFi,Jaipur,SUCCESS,N/A,N/A,2092
UPI2025002256,2025-08-03,16:36:04,WhatsApp Pay,P2M,Medical/Pharmacy,286.1,ICICI Bank,IndusInd Bank,iOS,4G,Mumbai,SUCCESS,N/A,N/A,2231
UPI2025002257,2025-06-21,06:07:53,CRED,P2P,Peer Transfer,398.19,Union Bank of India,Kotak Mahindra Bank,iOS,4G,Delhi,FAILED,Transaction Timeout,Yes,3709
UPI2025002258,2025-08-19,17:11:33,WhatsApp Pay,P2P,Peer Transfer,593.8,Union Bank of India,Canara Bank,Android,4G,Pune,SUCCESS,N/A,N/A,2078
UPI2025002259,2025-10-28,08:12:01,Google Pay,P2P,Peer Transfer,2291.19,IDBI Bank,ICICI Bank,Android,5G,Jaipur,SUCCESS,N/A,N/A,1509
UPI2025002260,2025-01-15,14:10:36,Paytm,P2M,Peer Transfer,321.11,SBI,Kotak Mahindra Bank,Android,3G,Amritsar,SUCCESS,N/A,N/A,3002
UPI2025002261,2025-03-15,12:13:52,Google Pay,P2P,Peer Transfer,93.16,Union Bank of India,SBI,iOS,4G,Noida,SUCCESS,N/A,N/A,1071
UPI2025002262,2025-01-08,21:51:16,Paytm,P2M,Recharge/Bill Payment,284.59,Kotak Mahindra Bank,Yes Bank,Android,WiFi,Chennai,SUCCESS,N/A,N/A,876
UPI2025002263,2025-07-02,21:47:40,Google Pay,P2M,Entertainment,70.73,SBI,IDBI Bank,iOS,5G,Hyderabad,SUCCESS,N/A,N/A,1149
UPI2025002264,2025-09-15,22:23:57,PhonePe,P2P,Peer Transfer,41.87,Canara Bank,Punjab National Bank,Android,WiFi,Jalandhar,SUCCESS,N/A,N/A,2129
UPI2025002265,2025-04-29,10:23:14,Google Pay,P2P,Peer Transfer,353.85,IDBI Bank,HDFC Bank,Android,WiFi,Bhopal,SUCCESS,N/A,N/A,1603
UPI2025002266,2025-06-12,12:55:32,Google Pay,P2P,Peer Transfer,14141.93,IDBI Bank,Punjab National Bank,Android,5G,Pune,SUCCESS,N/A,N/A,1771
UPI2025002267,2025-12-26,12:35:27,Paytm,P2P,Peer Transfer,44332.55,Kotak Mahindra Bank,Canara Bank,iOS,WiFi,Gurugram,SUCCESS,N/A,N/A,2373
UPI2025002268,2025-03-01,03:42:51,PhonePe,P2P,Peer Transfer,9429.69,Bank of Baroda,Union Bank of India,iOS,WiFi,Ahmedabad,SUCCESS,N/A,N/A,1372
UPI2025002269,2025-10-28,20:26:49,BHIM,P2M,Utility Bill,155.05,Union Bank of India,Axis Bank,Android,4G,Patiala,SUCCESS,N/A,N/A,371
UPI2025002270,2025-09-26,11:34:02,PhonePe,P2P,Peer Transfer,348.02,IDBI Bank,Punjab National Bank,Android,3G,Delhi,SUCCESS,N/A,N/A,1613
UPI2025002271,2025-07-26,10:29:10,Paytm,P2P,Peer Transfer,200.14,SBI,SBI,Android,WiFi,Jalandhar,SUCCESS,N/A,N/A,1768
UPI2025002272,2025-09-28,13:14:58,Paytm,P2P,Peer Transfer,1080.22,ICICI Bank,IndusInd Bank,Android,WiFi,Ludhiana,SUCCESS,N/A,N/A,983
UPI2025002273,2025-12-26,03:26:08,PhonePe,P2P,Peer Transfer,463.06,Bank of Baroda,HDFC Bank,Android,5G,Ludhiana,SUCCESS,N/A,N/A,3360
UPI2025002274,2025-05-14,02:11:35,Google Pay,P2P,Peer Transfer,1092.07,Axis Bank,Bank of Baroda,Android,WiFi,Hyderabad,SUCCESS,N/A,N/A,2145
UPI2025002275,2025-09-24,17:14:52,Google Pay,P2M,Medical/Pharmacy,35530.86,Canara Bank,IndusInd Bank,Android,WiFi,Bengaluru,FAILED,Incorrect UPI PIN,Yes,6237
UPI2025002276,2025-01-12,10:55:10,PhonePe,P2M,Recharge/Bill Payment,484.23,ICICI Bank,Canara Bank,Android,WiFi,Jaipur,SUCCESS,N/A,N/A,1820
UPI2025002277,2025-11-10,17:07:44,Google Pay,P2P,Peer Transfer,278.58,Bank of Baroda,Canara Bank,Android,5G,Lucknow,SUCCESS,N/A,N/A,2576
UPI2025002278,2025-05-13,21:16:40,Paytm,P2M,Utility Bill,1943.44,SBI,IndusInd Bank,Android,4G,Bengaluru,FAILED,Daily Transaction Limit Exceeded,No,2839
UPI2025002279,2025-05-14,19:20:48,Paytm,P2M,Travel,25139.4,IDBI Bank,Canara Bank,Android,4G,Bengaluru,SUCCESS,N/A,N/A,217
UPI2025002280,2025-03-19,10:16:24,Google Pay,P2M,Entertainment,79.5,ICICI Bank,HDFC Bank,Android,4G,Amritsar,SUCCESS,N/A,N/A,1573
UPI2025002281,2025-04-10,20:11:48,PhonePe,P2P,Peer Transfer,201.95,Union Bank of India,Punjab National Bank,Android,WiFi,Chennai,SUCCESS,N/A,N/A,1456
UPI2025002282,2025-01-06,16:59:03,PhonePe,P2M,Travel,469.91,Axis Bank,HDFC Bank,Android,WiFi,Pune,SUCCESS,N/A,N/A,2466
UPI2025002283,2025-08-21,11:04:27,Paytm,P2P,Peer Transfer,28790.86,SBI,Punjab National Bank,Android,5G,Bhopal,FAILED,Network Connectivity Issue,No,6590
UPI2025002284,2025-10-01,18:28:14,Paytm,P2M,E-commerce,229.99,HDFC Bank,ICICI Bank,Android,4G,Gurugram,SUCCESS,N/A,N/A,1618
UPI2025002285,2025-07-26,22:19:32,PhonePe,P2P,Peer Transfer,4314.25,HDFC Bank,Yes Bank,Android,4G,Pune,SUCCESS,N/A,N/A,3090
UPI2025002286,2025-05-23,05:43:09,PhonePe,P2P,Peer Transfer,428.91,IDBI Bank,Axis Bank,Android,5G,Lucknow,SUCCESS,N/A,N/A,200
UPI2025002287,2025-07-01,09:39:04,Google Pay,P2M,Rent,377.07,Bank of Baroda,Punjab National Bank,Android,4G,Mumbai,SUCCESS,N/A,N/A,200
UPI2025002288,2025-10-02,09:19:15,PhonePe,P2P,Peer Transfer,380.94,IndusInd Bank,Bank of Baroda,Android,WiFi,Amritsar,SUCCESS,N/A,N/A,1828
UPI2025002289,2025-08-16,14:07:43,Paytm,P2P,Peer Transfer,126.75,Bank of Baroda,SBI,Android,4G,Chennai,SUCCESS,N/A,N/A,457
UPI2025002290,2025-06-01,20:21:51,Google Pay,P2M,Education Fee,423.76,Canara Bank,Axis Bank,Android,4G,Mumbai,SUCCESS,N/A,N/A,2965
UPI2025002291,2025-10-11,14:14:52,PhonePe,P2M,E-commerce,204.05,ICICI Bank,HDFC Bank,Android,WiFi,Kolkata,SUCCESS,N/A,N/A,966
UPI2025002292,2025-09-21,13:49:30,Google Pay,P2P,Peer Transfer,328.68,SBI,Bank of Baroda,Android,5G,Ludhiana,SUCCESS,N/A,N/A,711
UPI2025002293,2025-04-24,12:38:47,PhonePe,P2P,Peer Transfer,407.3,IDBI Bank,HDFC Bank,Android,4G,Kolkata,FAILED,Network Connectivity Issue,Yes,8196
UPI2025002294,2025-02-20,18:24:47,BHIM,P2P,Peer Transfer,19912.74,Axis Bank,Union Bank of India,Android,WiFi,Ahmedabad,SUCCESS,N/A,N/A,2691
UPI2025002295,2025-12-08,05:38:20,PhonePe,P2P,Peer Transfer,433.09,Canara Bank,Kotak Mahindra Bank,Android,4G,Ludhiana,SUCCESS,N/A,N/A,2681
UPI2025002296,2025-10-07,18:17:26,Paytm,P2P,Peer Transfer,2965.42,Canara Bank,Yes Bank,Android,5G,Chandigarh,SUCCESS,N/A,N/A,1575
UPI2025002297,2025-06-14,15:06:02,Google Pay,P2M,Entertainment,294.65,Axis Bank,Union Bank of India,Android,4G,Kolkata,FAILED,Incorrect UPI PIN,Yes,4098
UPI2025002298,2025-02-09,15:10:09,Google Pay,P2M,Recharge/Bill Payment,317.45,Axis Bank,Union Bank of India,Android,4G,Delhi,SUCCESS,N/A,N/A,1435
UPI2025002299,2025-10-15,09:46:04,Amazon Pay,P2P,Peer Transfer,1600.28,Yes Bank,Kotak Mahindra Bank,Android,5G,Pune,SUCCESS,N/A,N/A,729
UPI2025002300,2025-01-04,10:36:43,Paytm,P2M,Entertainment,4428.66,HDFC Bank,Yes Bank,iOS,5G,Ludhiana,SUCCESS,N/A,N/A,2197
